method,split,seed,mean_success_rate,ci95_success_rate,mean_utility,ci95_utility,mean_override_precision,ci95_override_precision,mean_unsafe_action_rate,ci95_unsafe_action_rate,mean_tracking_error,ci95_tracking_error,mean_damage_rate,ci95_damage_rate,mean_latency_cost,ci95_latency_cost,mean_calibration_error,ci95_calibration_error,mean_abstention_rate,ci95_abstention_rate,mean_predicted_risk,ci95_predicted_risk,mean_realized_risk,ci95_realized_risk,n
position_based_visual_servo,combined_stress,4,0.485192,0.003899,0.369802,0.005573,0.458307,0.001073,0.178620,0.001204,0.156034,0.001182,0.073660,0.000349,0.156036,0.000349,0.101212,0.000345,0.025736,0.000252,0.167783,0.000993,0.181006,0.000973,640
position_based_visual_servo,combined_stress,5,0.485389,0.003868,0.370170,0.005528,0.457855,0.001068,0.178336,0.001205,0.156092,0.001183,0.073398,0.000344,0.156198,0.000337,0.101121,0.000344,0.025666,0.000253,0.167505,0.000983,0.180714,0.000969,640
position_based_visual_servo,combined_stress,6,0.485701,0.003884,0.370414,0.005551,0.457942,0.001070,0.178311,0.001200,0.156051,0.001190,0.073705,0.000346,0.156065,0.000327,0.101084,0.000351,0.025731,0.000253,0.167625,0.000993,0.180864,0.000973,640
position_based_visual_servo,combined_stress,7,0.485760,0.003840,0.370419,0.005503,0.458276,0.001075,0.178636,0.001193,0.156051,0.001182,0.073493,0.000347,0.156298,0.000338,0.101069,0.000344,0.025622,0.000254,0.167636,0.000982,0.180895,0.000965,640
position_based_visual_servo,combined_stress,8,0.485408,0.003877,0.370026,0.005555,0.458087,0.001055,0.178525,0.001209,0.155966,0.001183,0.073679,0.000361,0.156237,0.000342,0.101056,0.000349,0.025631,0.000257,0.167678,0.000998,0.180928,0.000985,640
position_based_visual_servo,combined_stress,9,0.485875,0.003886,0.370530,0.005546,0.458006,0.001070,0.178486,0.001195,0.156031,0.001184,0.073620,0.000339,0.156203,0.000337,0.100988,0.000347,0.025645,0.000246,0.167706,0.000988,0.180877,0.000963,640
position_based_visual_servo,heldout_camera,0,0.521867,0.003527,0.425863,0.005178,0.467226,0.001076,0.163159,0.001204,0.148397,0.001197,0.071944,0.000340,0.152249,0.000328,0.096935,0.000348,0.024107,0.000259,0.156739,0.000993,0.170140,0.000971,640
position_based_visual_servo,heldout_camera,1,0.522162,0.003489,0.426248,0.005127,0.467006,0.001077,0.163036,0.001191,0.148235,0.001191,0.071878,0.000341,0.152236,0.000336,0.096969,0.000344,0.024123,0.000245,0.156547,0.000980,0.170013,0.000963,640
position_based_visual_servo,heldout_camera,2,0.521710,0.003458,0.425757,0.005117,0.467079,0.001076,0.163192,0.001215,0.148397,0.001206,0.071731,0.000343,0.152208,0.000333,0.096909,0.000338,0.024106,0.000254,0.156443,0.000996,0.170027,0.000980,640
position_based_visual_servo,heldout_camera,3,0.521732,0.003499,0.425826,0.005119,0.467164,0.001081,0.163131,0.001187,0.148233,0.001191,0.071773,0.000333,0.152328,0.000334,0.097036,0.000336,0.024069,0.000254,0.156570,0.000967,0.170009,0.000953,640
position_based_visual_servo,heldout_camera,4,0.521231,0.003514,0.425240,0.005153,0.467097,0.001078,0.163138,0.001189,0.148397,0.001188,0.071834,0.000340,0.152298,0.000336,0.096955,0.000336,0.024131,0.000262,0.156658,0.000974,0.170069,0.000960,640
position_based_visual_servo,heldout_camera,5,0.522002,0.003413,0.425929,0.005047,0.467322,0.001060,0.163467,0.001194,0.148349,0.001186,0.071782,0.000340,0.152232,0.000342,0.096843,0.000344,0.024065,0.000253,0.156687,0.000976,0.170166,0.000963,640
position_based_visual_servo,heldout_camera,6,0.521840,0.003466,0.426089,0.005121,0.467337,0.001076,0.163087,0.001214,0.148174,0.001191,0.071728,0.000346,0.152301,0.000331,0.096931,0.000353,0.024165,0.000254,0.156458,0.000990,0.169930,0.000976,640
position_based_visual_servo,heldout_camera,7,0.522385,0.003457,0.426433,0.005102,0.467072,0.001075,0.163129,0.001207,0.148184,0.001186,0.071845,0.000332,0.152379,0.000333,0.096967,0.000342,0.024036,0.000252,0.156715,0.000983,0.170027,0.000965,640
position_based_visual_servo,heldout_camera,8,0.521662,0.003445,0.425589,0.005098,0.467170,0.001079,0.163315,0.001205,0.148193,0.001192,0.071928,0.000340,0.152320,0.000334,0.096877,0.000351,0.024109,0.000252,0.156758,0.000986,0.170150,0.000970,640
position_based_visual_servo,heldout_camera,9,0.521935,0.003515,0.426018,0.005151,0.467064,0.001063,0.163135,0.001199,0.148217,0.001178,0.071777,0.000333,0.152306,0.000341,0.096916,0.000343,0.024225,0.000257,0.156517,0.000975,0.169988,0.000959,640
position_based_visual_servo,heldout_object,0,0.541334,0.003239,0.455770,0.004868,0.471967,0.001093,0.155033,0.001199,0.144062,0.001186,0.070807,0.000341,0.150149,0.000324,0.094699,0.000347,0.023227,0.000254,0.150642,0.000989,0.164223,0.000967,640
position_based_visual_servo,heldout_object,1,0.541332,0.003265,0.455795,0.004875,0.472157,0.001061,0.155007,0.001192,0.144204,0.001190,0.070855,0.000335,0.150136,0.000328,0.094701,0.000341,0.023142,0.000258,0.150777,0.000976,0.164270,0.000961,640
position_based_visual_servo,heldout_object,2,0.542541,0.003298,0.457270,0.004923,0.472049,0.001090,0.154610,0.001202,0.144014,0.001187,0.070834,0.000338,0.150225,0.000320,0.094839,0.000358,0.023201,0.000253,0.150514,0.000988,0.164051,0.000969,640
position_based_visual_servo,heldout_object,3,0.541588,0.003212,0.456065,0.004836,0.471899,0.001074,0.154890,0.001195,0.144033,0.001182,0.070897,0.000348,0.150199,0.000335,0.094693,0.000334,0.023136,0.000256,0.150732,0.000983,0.164200,0.000966,640
position_based_visual_servo,heldout_object,4,0.541960,0.003227,0.456542,0.004855,0.471976,0.001068,0.154850,0.001197,0.144213,0.001186,0.070698,0.000343,0.150170,0.000332,0.094718,0.000355,0.023186,0.000255,0.150588,0.000993,0.164109,0.000966,640
position_based_visual_servo,heldout_object,5,0.541176,0.003278,0.455685,0.004893,0.471938,0.001072,0.154757,0.001196,0.144279,0.001184,0.070804,0.000326,0.150253,0.000332,0.094889,0.000341,0.023174,0.000250,0.150599,0.000972,0.164171,0.000955,640
position_based_visual_servo,heldout_object,6,0.541155,0.003288,0.455854,0.004914,0.472095,0.001080,0.154795,0.001202,0.144039,0.001188,0.070784,0.000332,0.150209,0.000330,0.094556,0.000333,0.023190,0.000249,0.150498,0.000983,0.164065,0.000961,640
position_based_visual_servo,heldout_object,7,0.541556,0.003272,0.456223,0.004890,0.472024,0.001079,0.154666,0.001203,0.144084,0.001177,0.070893,0.000331,0.150130,0.000337,0.094785,0.000339,0.023097,0.000255,0.150489,0.000970,0.164117,0.000957,640
position_based_visual_servo,heldout_object,8,0.541040,0.003290,0.455542,0.004918,0.472093,0.001067,0.154916,0.001193,0.143983,0.001205,0.070932,0.000337,0.150194,0.000326,0.094730,0.000341,0.023292,0.000255,0.150728,0.000982,0.164228,0.000964,640
position_based_visual_servo,heldout_object,9,0.541269,0.003309,0.455812,0.004937,0.472049,0.001054,0.154908,0.001210,0.144155,0.001199,0.070686,0.000333,0.150263,0.000338,0.094815,0.000346,0.023224,0.000250,0.150546,0.000992,0.164135,0.000972,640
proposed_servo_foundation_arbiter_v4,clean_deployment,0,0.790305,0.002612,0.888108,0.003826,0.687068,0.001082,0.066654,0.000860,0.073865,0.001176,0.025297,0.000304,0.203205,0.000311,0.036550,0.000339,0.053761,0.000402,0.080518,0.001012,0.069496,0.000785,640
proposed_servo_foundation_arbiter_v4,clean_deployment,1,0.790753,0.002548,0.888545,0.003777,0.686857,0.001067,0.066659,0.000872,0.073714,0.001182,0.025270,0.000317,0.203215,0.000312,0.036535,0.000325,0.053667,0.000402,0.080525,0.001013,0.069446,0.000794,640
proposed_servo_foundation_arbiter_v4,clean_deployment,2,0.790376,0.002592,0.887978,0.003821,0.686700,0.001092,0.066770,0.000877,0.073719,0.001174,0.025365,0.000303,0.203070,0.000316,0.036645,0.000342,0.053760,0.000394,0.080605,0.001016,0.069576,0.000792,640
proposed_servo_foundation_arbiter_v4,clean_deployment,3,0.790581,0.002624,0.888204,0.003850,0.686750,0.001081,0.066748,0.000871,0.073683,0.001184,0.025337,0.000305,0.203363,0.000317,0.036587,0.000337,0.053632,0.000391,0.080586,0.001008,0.069531,0.000787,640
proposed_servo_foundation_arbiter_v4,clean_deployment,4,0.790821,0.002604,0.888297,0.003824,0.686734,0.001063,0.066848,0.000869,0.073791,0.001185,0.025469,0.000306,0.203129,0.000316,0.036611,0.000342,0.053822,0.000404,0.080737,0.001015,0.069683,0.000793,640
proposed_servo_foundation_arbiter_v4,clean_deployment,5,0.790225,0.002603,0.887820,0.003793,0.686610,0.001061,0.066735,0.000865,0.073753,0.001168,0.025361,0.000305,0.203223,0.000317,0.036494,0.000336,0.053779,0.000397,0.080639,0.001004,0.069537,0.000779,640
proposed_servo_foundation_arbiter_v4,clean_deployment,6,0.789966,0.002601,0.887702,0.003818,0.686914,0.001069,0.066661,0.000855,0.073892,0.001180,0.025374,0.000307,0.203213,0.000333,0.036417,0.000345,0.053658,0.000394,0.080550,0.000997,0.069525,0.000784,640
proposed_servo_foundation_arbiter_v4,clean_deployment,7,0.790561,0.002602,0.888374,0.003821,0.686726,0.001077,0.066626,0.000873,0.073754,0.001199,0.025212,0.000310,0.203250,0.000312,0.036425,0.000337,0.053605,0.000399,0.080493,0.001019,0.069386,0.000793,640
proposed_servo_foundation_arbiter_v4,clean_deployment,8,0.790353,0.002551,0.888005,0.003748,0.686714,0.001067,0.066709,0.000866,0.073830,0.001167,0.025287,0.000305,0.203261,0.000317,0.036552,0.000334,0.053670,0.000401,0.080616,0.001005,0.069508,0.000781,640
proposed_servo_foundation_arbiter_v4,clean_deployment,9,0.789960,0.002590,0.887596,0.003826,0.686784,0.001099,0.066802,0.000862,0.073888,0.001181,0.025275,0.000303,0.203137,0.000313,0.036494,0.000336,0.053657,0.000408,0.080676,0.001005,0.069549,0.000788,640
proposed_servo_foundation_arbiter_v4,combined_stress,0,0.743243,0.002925,0.807394,0.004245,0.667467,0.001068,0.089611,0.000884,0.090022,0.001180,0.028047,0.000316,0.210853,0.000315,0.045052,0.000333,0.061696,0.000401,0.104841,0.001024,0.087195,0.000801,640
proposed_servo_foundation_arbiter_v4,combined_stress,1,0.743322,0.002964,0.807471,0.004282,0.667633,0.001073,0.089653,0.000861,0.089944,0.001176,0.028044,0.000312,0.211034,0.000322,0.045141,0.000333,0.061597,0.000401,0.104960,0.001009,0.087212,0.000791,640
proposed_servo_foundation_arbiter_v4,combined_stress,2,0.743078,0.002931,0.807440,0.004225,0.667620,0.001093,0.089508,0.000859,0.089824,0.001181,0.027962,0.000306,0.210938,0.000326,0.045065,0.000331,0.061660,0.000402,0.104831,0.001012,0.087055,0.000785,640
proposed_servo_foundation_arbiter_v4,combined_stress,3,0.742882,0.002942,0.807235,0.004254,0.667875,0.001088,0.089515,0.000861,0.089956,0.001192,0.028038,0.000316,0.211006,0.000319,0.045078,0.000343,0.061599,0.000400,0.104855,0.001021,0.087134,0.000796,640
proposed_servo_foundation_arbiter_v4,combined_stress,4,0.743081,0.002978,0.807283,0.004281,0.667776,0.001061,0.089637,0.000878,0.089887,0.001183,0.028041,0.000315,0.211112,0.000322,0.045141,0.000341,0.061736,0.000403,0.104875,0.001012,0.087190,0.000796,640
proposed_servo_foundation_arbiter_v4,combined_stress,5,0.742331,0.002885,0.806662,0.004192,0.667812,0.001070,0.089650,0.000875,0.089857,0.001182,0.027869,0.000311,0.211006,0.000314,0.045135,0.000342,0.061649,0.000396,0.104790,0.001012,0.087089,0.000791,640
proposed_servo_foundation_arbiter_v4,combined_stress,6,0.743009,0.002979,0.807270,0.004265,0.667579,0.001073,0.089511,0.000856,0.089869,0.001173,0.028050,0.000311,0.210942,0.000325,0.045149,0.000336,0.061728,0.000403,0.104805,0.001001,0.087132,0.000779,640
proposed_servo_foundation_arbiter_v4,combined_stress,7,0.743247,0.002864,0.807534,0.004182,0.667496,0.001057,0.089483,0.000881,0.090046,0.001176,0.027947,0.000316,0.210929,0.000325,0.045075,0.000342,0.061587,0.000407,0.104755,0.001017,0.087085,0.000799,640
proposed_servo_foundation_arbiter_v4,combined_stress,8,0.742587,0.002924,0.806969,0.004240,0.667793,0.001069,0.089493,0.000878,0.089898,0.001184,0.027967,0.000327,0.211044,0.000330,0.045081,0.000340,0.061676,0.000395,0.104797,0.001028,0.087070,0.000806,640
proposed_servo_foundation_arbiter_v4,combined_stress,9,0.742858,0.002892,0.807018,0.004201,0.667607,0.001068,0.089639,0.000880,0.089885,0.001177,0.028049,0.000307,0.211002,0.000328,0.045150,0.000343,0.061716,0.000401,0.104874,0.001018,0.087197,0.000794,640
proposed_servo_foundation_arbiter_v4,heldout_camera,0,0.765820,0.002735,0.845900,0.004023,0.676847,0.001079,0.078792,0.000885,0.082376,0.001178,0.026744,0.000305,0.207239,0.000311,0.041041,0.000345,0.057857,0.000394,0.093498,0.001009,0.078842,0.000791,640
proposed_servo_foundation_arbiter_v4,heldout_camera,1,0.765360,0.002748,0.845571,0.004013,0.676857,0.001070,0.078721,0.000866,0.082248,0.001182,0.026613,0.000309,0.207321,0.000319,0.041090,0.000339,0.057866,0.000403,0.093292,0.001007,0.078713,0.000788,640
proposed_servo_foundation_arbiter_v4,heldout_camera,2,0.765930,0.002740,0.845946,0.004015,0.676550,0.001063,0.078774,0.000873,0.082162,0.001171,0.026721,0.000310,0.207336,0.000313,0.041148,0.000336,0.057907,0.000395,0.093360,0.001011,0.078792,0.000790,640
proposed_servo_foundation_arbiter_v4,heldout_camera,3,0.766111,0.002772,0.846244,0.004034,0.676815,0.001055,0.078690,0.000872,0.082355,0.001169,0.026786,0.000310,0.207234,0.000325,0.041025,0.000335,0.057865,0.000402,0.093377,0.001011,0.078810,0.000789,640
proposed_servo_foundation_arbiter_v4,heldout_camera,4,0.765206,0.002752,0.845261,0.004019,0.676408,0.001059,0.078741,0.000872,0.082157,0.001171,0.026716,0.000312,0.207325,0.000324,0.040944,0.000349,0.057807,0.000402,0.093372,0.001017,0.078735,0.000794,640
proposed_servo_foundation_arbiter_v4,heldout_camera,5,0.765717,0.002774,0.845971,0.004040,0.676576,0.001057,0.078556,0.000871,0.082194,0.001173,0.026610,0.000310,0.207307,0.000327,0.041126,0.000342,0.057785,0.000404,0.093219,0.001012,0.078626,0.000789,640
proposed_servo_foundation_arbiter_v4,heldout_camera,6,0.765445,0.002767,0.845556,0.004039,0.676815,0.001081,0.078766,0.000870,0.082370,0.001184,0.026681,0.000313,0.207345,0.000325,0.040972,0.000334,0.057999,0.000401,0.093363,0.001011,0.078779,0.000789,640
proposed_servo_foundation_arbiter_v4,heldout_camera,7,0.765517,0.002757,0.845614,0.004019,0.676828,0.001075,0.078696,0.000879,0.082383,0.001180,0.026765,0.000304,0.207292,0.000319,0.041163,0.000343,0.057786,0.000399,0.093359,0.001011,0.078831,0.000789,640
proposed_servo_foundation_arbiter_v4,heldout_camera,8,0.765416,0.002803,0.845560,0.004081,0.676764,0.001058,0.078595,0.000879,0.082286,0.001181,0.026846,0.000311,0.207281,0.000332,0.041119,0.000334,0.057840,0.000396,0.093374,0.001018,0.078800,0.000793,640
proposed_servo_foundation_arbiter_v4,heldout_camera,9,0.765363,0.002767,0.845604,0.004031,0.676794,0.001087,0.078704,0.000869,0.082269,0.001184,0.026713,0.000310,0.207129,0.000306,0.040858,0.000335,0.057832,0.000397,0.093386,0.001011,0.078725,0.000787,640
proposed_servo_foundation_arbiter_v4,heldout_object,0,0.777684,0.002653,0.866165,0.003907,0.681540,0.001080,0.073201,0.000879,0.078117,0.001202,0.025906,0.000304,0.205206,0.000313,0.038885,0.000347,0.055922,0.000400,0.087257,0.001011,0.074348,0.000793,640
proposed_servo_foundation_arbiter_v4,heldout_object,1,0.778012,0.002680,0.866537,0.003914,0.681714,0.001068,0.073030,0.000864,0.078260,0.001183,0.026061,0.000307,0.205373,0.000314,0.038841,0.000344,0.055895,0.000407,0.087173,0.001000,0.074379,0.000786,640
proposed_servo_foundation_arbiter_v4,heldout_object,2,0.777891,0.002731,0.866612,0.003995,0.681686,0.001073,0.072934,0.000874,0.078032,0.001176,0.025982,0.000315,0.205224,0.000317,0.038836,0.000340,0.055918,0.000397,0.087064,0.001013,0.074236,0.000797,640
proposed_servo_foundation_arbiter_v4,heldout_object,3,0.778251,0.002655,0.866984,0.003901,0.681932,0.001046,0.072985,0.000887,0.077951,0.001182,0.025996,0.000309,0.205307,0.000322,0.038983,0.000336,0.055899,0.000402,0.087083,0.001013,0.074277,0.000794,640
proposed_servo_foundation_arbiter_v4,heldout_object,4,0.778103,0.002644,0.866617,0.003899,0.681494,0.001068,0.072920,0.000883,0.078159,0.001174,0.026133,0.000299,0.205269,0.000324,0.038963,0.000334,0.055908,0.000402,0.087264,0.001016,0.074367,0.000787,640
proposed_servo_foundation_arbiter_v4,heldout_object,5,0.777819,0.002655,0.866329,0.003911,0.681639,0.001061,0.073146,0.000865,0.078240,0.001180,0.025969,0.000312,0.205136,0.000311,0.038875,0.000332,0.055854,0.000395,0.087209,0.001019,0.074382,0.000791,640
proposed_servo_foundation_arbiter_v4,heldout_object,6,0.778496,0.002658,0.867050,0.003926,0.681671,0.001077,0.073131,0.000886,0.078074,0.001190,0.025985,0.000313,0.205267,0.000312,0.038810,0.000338,0.055924,0.000404,0.087228,0.001023,0.074336,0.000802,640
proposed_servo_foundation_arbiter_v4,heldout_object,7,0.777917,0.002620,0.866345,0.003866,0.681476,0.001074,0.073012,0.000859,0.078163,0.001184,0.026100,0.000306,0.205545,0.000321,0.038851,0.000334,0.055885,0.000401,0.087269,0.001004,0.074373,0.000782,640
proposed_servo_foundation_arbiter_v4,heldout_object,8,0.778253,0.002693,0.866755,0.003937,0.681634,0.001076,0.073071,0.000874,0.078133,0.001191,0.026115,0.000303,0.205178,0.000318,0.038884,0.000337,0.055922,0.000396,0.087237,0.001010,0.074409,0.000786,640
proposed_servo_foundation_arbiter_v4,heldout_object,9,0.778007,0.002694,0.866603,0.003962,0.681474,0.001086,0.072835,0.000884,0.078181,0.001171,0.026054,0.000306,0.205395,0.000319,0.038917,0.000340,0.055829,0.000398,0.087261,0.001013,0.074277,0.000792,640
risk_sensitive_foundation_ensemble,clean_deployment,0,0.749646,0.002693,0.791257,0.004043,0.644245,0.001070,0.094051,0.001000,0.095040,0.001196,0.034749,0.000317,0.241147,0.000325,0.045834,0.000343,0.065407,0.000389,0.101097,0.001066,0.094458,0.000861,640
risk_sensitive_foundation_ensemble,clean_deployment,1,0.750019,0.002668,0.791670,0.004010,0.644350,0.001074,0.094093,0.000980,0.095192,0.001185,0.034562,0.000311,0.241206,0.000316,0.045893,0.000345,0.065306,0.000381,0.101074,0.001049,0.094414,0.000844,640
risk_sensitive_foundation_ensemble,clean_deployment,2,0.749655,0.002667,0.791353,0.003997,0.644403,0.001073,0.094123,0.000984,0.094956,0.001176,0.034695,0.000315,0.241069,0.000309,0.045748,0.000350,0.065430,0.000393,0.101083,0.001055,0.094427,0.000848,640
risk_sensitive_foundation_ensemble,clean_deployment,3,0.749622,0.002667,0.791462,0.003998,0.644520,0.001076,0.094010,0.000973,0.094911,0.001169,0.034621,0.000311,0.241109,0.000327,0.045856,0.000352,0.065407,0.000382,0.100857,0.001036,0.094339,0.000839,640
risk_sensitive_foundation_ensemble,clean_deployment,4,0.749645,0.002695,0.791423,0.004020,0.644453,0.001064,0.093959,0.000987,0.094970,0.001181,0.034735,0.000317,0.241171,0.000322,0.045825,0.000342,0.065340,0.000385,0.100980,0.001051,0.094389,0.000849,640
risk_sensitive_foundation_ensemble,clean_deployment,5,0.748855,0.002745,0.790472,0.004089,0.644320,0.001077,0.094159,0.000978,0.094973,0.001180,0.034604,0.000316,0.241217,0.000319,0.045906,0.000339,0.065459,0.000388,0.101046,0.001053,0.094424,0.000848,640
risk_sensitive_foundation_ensemble,clean_deployment,6,0.750046,0.002659,0.791835,0.004003,0.644610,0.001083,0.094010,0.000995,0.095099,0.001184,0.034636,0.000316,0.241261,0.000324,0.045827,0.000347,0.065357,0.000382,0.101107,0.001056,0.094384,0.000853,640
risk_sensitive_foundation_ensemble,clean_deployment,7,0.750079,0.002747,0.791578,0.004069,0.644405,0.001091,0.094226,0.000979,0.095139,0.001187,0.034732,0.000307,0.241093,0.000326,0.045937,0.000344,0.065476,0.000391,0.101137,0.001049,0.094572,0.000840,640
risk_sensitive_foundation_ensemble,clean_deployment,8,0.750208,0.002720,0.791826,0.004047,0.644328,0.001079,0.094092,0.000987,0.095050,0.001184,0.034686,0.000311,0.241149,0.000325,0.045919,0.000339,0.065403,0.000376,0.101024,0.001052,0.094459,0.000847,640
risk_sensitive_foundation_ensemble,clean_deployment,9,0.750251,0.002649,0.792008,0.003976,0.644387,0.001073,0.094019,0.000985,0.095034,0.001181,0.034694,0.000314,0.240946,0.000306,0.045829,0.000338,0.065367,0.000389,0.101028,0.001047,0.094408,0.000844,640
risk_sensitive_foundation_ensemble,combined_stress,0,0.694850,0.003154,0.700229,0.004590,0.625274,0.001075,0.120435,0.000995,0.111299,0.001179,0.037815,0.000320,0.249076,0.000330,0.054476,0.000354,0.072933,0.000392,0.126723,0.001057,0.114033,0.000859,640
risk_sensitive_foundation_ensemble,combined_stress,1,0.695234,0.003184,0.700753,0.004612,0.625324,0.001065,0.120361,0.000979,0.111228,0.001191,0.037729,0.000323,0.249013,0.000319,0.054516,0.000343,0.072916,0.000384,0.126655,0.001063,0.113939,0.000852,640
risk_sensitive_foundation_ensemble,combined_stress,2,0.694799,0.003183,0.700162,0.004631,0.625219,0.001069,0.120332,0.000988,0.111417,0.001190,0.037899,0.000324,0.249108,0.000334,0.054449,0.000341,0.072865,0.000390,0.126668,0.001067,0.114053,0.000861,640
risk_sensitive_foundation_ensemble,combined_stress,3,0.695108,0.003174,0.700573,0.004591,0.625105,0.001064,0.120253,0.000981,0.111254,0.001180,0.037817,0.000327,0.249115,0.000328,0.054462,0.000335,0.072902,0.000389,0.126596,0.001057,0.113934,0.000856,640
risk_sensitive_foundation_ensemble,combined_stress,4,0.694825,0.003189,0.700260,0.004607,0.625246,0.001072,0.120312,0.000977,0.111249,0.001174,0.037767,0.000325,0.249205,0.000328,0.054610,0.000340,0.073023,0.000385,0.126633,0.001051,0.113959,0.000848,640
risk_sensitive_foundation_ensemble,combined_stress,5,0.694562,0.003107,0.700107,0.004533,0.625216,0.001092,0.120259,0.000973,0.111141,0.001193,0.037803,0.000324,0.249044,0.000312,0.054484,0.000339,0.072905,0.000384,0.126587,0.001049,0.113909,0.000849,640
risk_sensitive_foundation_ensemble,combined_stress,6,0.694948,0.003155,0.700337,0.004573,0.625347,0.001070,0.120413,0.000981,0.111389,0.001178,0.037847,0.000323,0.249099,0.000332,0.054444,0.000335,0.072797,0.000386,0.126791,0.001057,0.114055,0.000847,640
risk_sensitive_foundation_ensemble,combined_stress,7,0.695188,0.003172,0.700628,0.004583,0.625328,0.001077,0.120379,0.000974,0.111311,0.001169,0.037825,0.000320,0.249052,0.000333,0.054479,0.000339,0.072837,0.000388,0.126624,0.001056,0.114015,0.000849,640
risk_sensitive_foundation_ensemble,combined_stress,8,0.696004,0.003232,0.701606,0.004660,0.625497,0.001062,0.120407,0.001000,0.111277,0.001178,0.037650,0.000331,0.249042,0.000314,0.054354,0.000340,0.072938,0.000390,0.126602,0.001073,0.113897,0.000866,640
risk_sensitive_foundation_ensemble,combined_stress,9,0.695106,0.003155,0.700712,0.004587,0.625286,0.001080,0.120272,0.000985,0.111274,0.001179,0.037682,0.000331,0.249015,0.000322,0.054413,0.000344,0.072943,0.000391,0.126473,0.001060,0.113861,0.000858,640
risk_sensitive_foundation_ensemble,heldout_camera,0,0.721033,0.002987,0.743697,0.004381,0.634143,0.001061,0.107753,0.000985,0.103572,0.001189,0.036319,0.000318,0.245300,0.000334,0.050408,0.000343,0.069400,0.000387,0.114440,0.001055,0.104646,0.000855,640
risk_sensitive_foundation_ensemble,heldout_camera,1,0.721122,0.002923,0.743751,0.004309,0.634096,0.001070,0.107804,0.000973,0.103514,0.001176,0.036277,0.000324,0.245349,0.000318,0.050476,0.000332,0.069286,0.000387,0.114485,0.001053,0.104645,0.000847,640
risk_sensitive_foundation_ensemble,heldout_camera,2,0.720262,0.002890,0.742972,0.004297,0.634287,0.001063,0.107737,0.000987,0.103681,0.001195,0.036254,0.000320,0.245414,0.000329,0.050404,0.000346,0.069328,0.000388,0.114351,0.001058,0.104624,0.000854,640
risk_sensitive_foundation_ensemble,heldout_camera,3,0.721133,0.002959,0.743680,0.004337,0.634452,0.001080,0.107995,0.000985,0.103575,0.001189,0.036336,0.000316,0.245348,0.000320,0.050520,0.000335,0.069326,0.000373,0.114559,0.001049,0.104793,0.000844,640
risk_sensitive_foundation_ensemble,heldout_camera,4,0.721107,0.002883,0.743619,0.004271,0.634273,0.001065,0.107971,0.000994,0.103573,0.001194,0.036370,0.000315,0.245358,0.000314,0.050377,0.000344,0.069458,0.000387,0.114589,0.001060,0.104775,0.000858,640
risk_sensitive_foundation_ensemble,heldout_camera,5,0.721047,0.002899,0.743540,0.004287,0.634308,0.001082,0.107964,0.000973,0.103735,0.001187,0.036375,0.000314,0.245296,0.000328,0.050412,0.000337,0.069316,0.000386,0.114606,0.001047,0.104816,0.000844,640
risk_sensitive_foundation_ensemble,heldout_camera,6,0.721236,0.002940,0.744075,0.004330,0.634496,0.001069,0.107813,0.000978,0.103448,0.001189,0.036253,0.000320,0.245318,0.000317,0.050271,0.000334,0.069379,0.000393,0.114465,0.001056,0.104584,0.000850,640
risk_sensitive_foundation_ensemble,heldout_camera,7,0.721550,0.002952,0.743905,0.004337,0.634097,0.001068,0.108069,0.000982,0.103492,0.001179,0.036463,0.000320,0.245354,0.000336,0.050400,0.000343,0.069358,0.000385,0.114679,0.001055,0.104862,0.000851,640
risk_sensitive_foundation_ensemble,heldout_camera,8,0.721156,0.002903,0.743915,0.004289,0.634337,0.001069,0.107779,0.000971,0.103555,0.001181,0.036286,0.000306,0.245379,0.000325,0.050247,0.000336,0.069336,0.000384,0.114462,0.001045,0.104606,0.000840,640
risk_sensitive_foundation_ensemble,heldout_camera,9,0.721467,0.002941,0.744086,0.004328,0.634182,0.001075,0.107971,0.000991,0.103477,0.001176,0.036189,0.000318,0.245402,0.000329,0.050296,0.000336,0.069336,0.000382,0.114457,0.001052,0.104634,0.000851,640
risk_sensitive_foundation_ensemble,heldout_object,0,0.735277,0.002787,0.767054,0.004160,0.639204,0.001063,0.101261,0.000979,0.099483,0.001185,0.035520,0.000318,0.243378,0.000319,0.048217,0.000340,0.067430,0.000381,0.108044,0.001052,0.099772,0.000850,640
risk_sensitive_foundation_ensemble,heldout_object,1,0.735517,0.002768,0.767315,0.004143,0.639085,0.001098,0.101299,0.000981,0.099171,0.001185,0.035525,0.000313,0.243303,0.000318,0.048242,0.000343,0.067505,0.000392,0.107993,0.001045,0.099729,0.000846,640
risk_sensitive_foundation_ensemble,heldout_object,2,0.735656,0.002797,0.767290,0.004146,0.639274,0.001051,0.101330,0.000975,0.099364,0.001177,0.035802,0.000328,0.243262,0.000326,0.048316,0.000336,0.067467,0.000387,0.108212,0.001059,0.099960,0.000849,640
risk_sensitive_foundation_ensemble,heldout_object,3,0.735851,0.002795,0.767702,0.004150,0.639175,0.001088,0.101246,0.000981,0.099301,0.001175,0.035597,0.000312,0.243200,0.000316,0.048131,0.000340,0.067321,0.000378,0.108027,0.001048,0.099754,0.000842,640
