method,task,regime,split,mean_success_rate,ci95_success_rate,mean_utility,ci95_utility,mean_override_precision,ci95_override_precision,mean_unsafe_action_rate,ci95_unsafe_action_rate,mean_tracking_error,ci95_tracking_error,mean_damage_rate,ci95_damage_rate,mean_latency_cost,ci95_latency_cost,mean_calibration_error,ci95_calibration_error,mean_abstention_rate,ci95_abstention_rate,mean_predicted_risk,ci95_predicted_risk,mean_realized_risk,ci95_realized_risk,n
cbf_safety_shield,eye_in_hand_peg_insert,nominal_view,heldout_camera,0.660600,0.001331,0.655726,0.001431,0.588224,0.000517,0.110610,0.000473,0.111581,0.000366,0.044946,0.000305,0.250926,0.000320,0.060621,0.000312,0.061165,0.000222,0.112977,0.000362,0.114621,0.000330,160
cbf_safety_shield,eye_in_hand_peg_insert,nominal_view,heldout_object,0.672902,0.001380,0.677970,0.001536,0.593027,0.000583,0.103058,0.000446,0.107249,0.000366,0.044034,0.000325,0.248837,0.000311,0.058365,0.000322,0.059931,0.000223,0.106354,0.000382,0.109108,0.000336,160
cbf_safety_shield,eye_in_hand_peg_insert,occlusion_shift,clean_deployment,0.633736,0.001543,0.607466,0.001613,0.571674,0.000572,0.123450,0.000451,0.117105,0.000350,0.050919,0.000321,0.253745,0.000327,0.063572,0.000304,0.066891,0.000225,0.125628,0.000377,0.125995,0.000306,160
cbf_safety_shield,eye_in_hand_peg_insert,occlusion_shift,combined_stress,0.561933,0.001413,0.496596,0.001512,0.552341,0.000562,0.153193,0.000457,0.133518,0.000352,0.054294,0.000306,0.261799,0.000299,0.072571,0.000325,0.072918,0.000226,0.151582,0.000383,0.147460,0.000328,160
cbf_safety_shield,eye_in_hand_peg_insert,occlusion_shift,heldout_camera,0.595398,0.001419,0.548457,0.001460,0.561896,0.000488,0.139284,0.000445,0.125819,0.000396,0.052866,0.000305,0.258098,0.000320,0.068247,0.000310,0.069948,0.000221,0.139428,0.000357,0.137483,0.000316,160
cbf_safety_shield,eye_in_hand_peg_insert,occlusion_shift,heldout_object,0.613997,0.001367,0.577188,0.001462,0.567146,0.000504,0.131689,0.000450,0.121828,0.000368,0.051828,0.000313,0.255782,0.000315,0.066089,0.000322,0.068480,0.000213,0.132905,0.000393,0.131969,0.000336,160
cbf_safety_shield,mobile_pick_reapproach,camera_extrinsic_drift,clean_deployment,0.667093,0.001362,0.662476,0.001382,0.584016,0.000535,0.110859,0.000441,0.103781,0.000347,0.045510,0.000300,0.250932,0.000322,0.060529,0.000321,0.061830,0.000216,0.111677,0.000327,0.113335,0.000265,160
cbf_safety_shield,mobile_pick_reapproach,camera_extrinsic_drift,combined_stress,0.610711,0.001455,0.567309,0.001580,0.564389,0.000557,0.140521,0.000457,0.120129,0.000355,0.048390,0.000314,0.258909,0.000304,0.069349,0.000310,0.068074,0.000231,0.136991,0.000388,0.134428,0.000335,160
cbf_safety_shield,mobile_pick_reapproach,camera_extrinsic_drift,heldout_camera,0.637426,0.001441,0.612295,0.001542,0.574111,0.000553,0.126851,0.000422,0.112253,0.000367,0.047092,0.000315,0.255045,0.000310,0.065019,0.000318,0.065454,0.000211,0.125148,0.000364,0.124601,0.000312,160
cbf_safety_shield,mobile_pick_reapproach,camera_extrinsic_drift,heldout_object,0.651345,0.001433,0.636192,0.001492,0.578554,0.000552,0.119066,0.000432,0.108219,0.000349,0.045890,0.000327,0.253225,0.000319,0.063075,0.000330,0.063434,0.000222,0.118473,0.000348,0.118929,0.000312,160
cbf_safety_shield,mobile_pick_reapproach,compound_visual_geometry_shift,clean_deployment,0.607664,0.001293,0.556246,0.001430,0.552943,0.000553,0.142459,0.000458,0.119277,0.000365,0.053952,0.000328,0.258460,0.000322,0.068985,0.000309,0.071626,0.000221,0.140661,0.000393,0.138331,0.000336,160
cbf_safety_shield,mobile_pick_reapproach,compound_visual_geometry_shift,combined_stress,0.522277,0.001500,0.431091,0.001586,0.534304,0.000530,0.172835,0.000466,0.136183,0.000370,0.058047,0.000331,0.266563,0.000308,0.077704,0.000316,0.077888,0.000234,0.167332,0.000390,0.160575,0.000338,160
cbf_safety_shield,mobile_pick_reapproach,compound_visual_geometry_shift,heldout_camera,0.562627,0.001410,0.490486,0.001541,0.543386,0.000492,0.158507,0.000472,0.127855,0.000367,0.055710,0.000321,0.263099,0.000335,0.073782,0.000297,0.075021,0.000231,0.154505,0.000370,0.149804,0.000334,160
cbf_safety_shield,mobile_pick_reapproach,compound_visual_geometry_shift,heldout_object,0.584921,0.001412,0.522632,0.001506,0.548270,0.000551,0.150886,0.000453,0.123969,0.000378,0.055112,0.000322,0.260516,0.000310,0.071503,0.000306,0.073526,0.000213,0.148180,0.000407,0.144534,0.000352,160
cbf_safety_shield,mobile_pick_reapproach,depth_scale_error,clean_deployment,0.660735,0.001339,0.651290,0.001421,0.580279,0.000563,0.113864,0.000461,0.105854,0.000341,0.045891,0.000314,0.251816,0.000327,0.061847,0.000325,0.062873,0.000220,0.114518,0.000350,0.115692,0.000304,160
cbf_safety_shield,mobile_pick_reapproach,depth_scale_error,combined_stress,0.601093,0.001418,0.553202,0.001451,0.561306,0.000513,0.143466,0.000426,0.121961,0.000368,0.048825,0.000298,0.259828,0.000331,0.070501,0.000319,0.069116,0.000215,0.139774,0.000366,0.136704,0.000311,160
cbf_safety_shield,mobile_pick_reapproach,depth_scale_error,heldout_camera,0.630902,0.001401,0.600945,0.001480,0.569844,0.000512,0.129634,0.000435,0.114484,0.000386,0.047431,0.000312,0.255796,0.000310,0.066355,0.000320,0.066176,0.000222,0.128016,0.000345,0.126865,0.000282,160
cbf_safety_shield,mobile_pick_reapproach,depth_scale_error,heldout_object,0.645064,0.001460,0.624782,0.001541,0.575105,0.000521,0.122288,0.000442,0.110416,0.000372,0.046759,0.000317,0.253865,0.000328,0.064364,0.000307,0.064560,0.000221,0.121716,0.000339,0.121696,0.000290,160
cbf_safety_shield,mobile_pick_reapproach,fov_escape_risk,clean_deployment,0.629473,0.001470,0.594577,0.001531,0.564147,0.000568,0.131908,0.000437,0.113947,0.000365,0.050091,0.000308,0.256064,0.000332,0.066115,0.000286,0.067692,0.000226,0.130262,0.000358,0.129337,0.000310,160
cbf_safety_shield,mobile_pick_reapproach,fov_escape_risk,combined_stress,0.553737,0.001347,0.479916,0.001439,0.545015,0.000527,0.161324,0.000451,0.130505,0.000358,0.053876,0.000320,0.264159,0.000320,0.074677,0.000330,0.073924,0.000232,0.156122,0.000390,0.150837,0.000345,160
cbf_safety_shield,mobile_pick_reapproach,fov_escape_risk,heldout_camera,0.588884,0.001483,0.533233,0.001550,0.553699,0.000544,0.147537,0.000441,0.122629,0.000344,0.051990,0.000325,0.260495,0.000308,0.070780,0.000310,0.071239,0.000212,0.143946,0.000342,0.140691,0.000305,160
cbf_safety_shield,mobile_pick_reapproach,fov_escape_risk,heldout_object,0.610557,0.001510,0.565373,0.001621,0.558620,0.000537,0.139633,0.000466,0.118224,0.000372,0.050979,0.000313,0.257943,0.000315,0.068425,0.000300,0.069398,0.000230,0.137254,0.000373,0.134917,0.000319,160
cbf_safety_shield,mobile_pick_reapproach,jacobian_mismatch,clean_deployment,0.640416,0.001417,0.617142,0.001482,0.571352,0.000533,0.123074,0.000446,0.111510,0.000371,0.047553,0.000314,0.254933,0.000304,0.064938,0.000316,0.065627,0.000216,0.123285,0.000336,0.122877,0.000294,160
cbf_safety_shield,mobile_pick_reapproach,jacobian_mismatch,combined_stress,0.575875,0.001283,0.513573,0.001341,0.551739,0.000553,0.153125,0.000465,0.127644,0.000359,0.050654,0.000305,0.262566,0.000320,0.073670,0.000311,0.071768,0.000227,0.148999,0.000354,0.144221,0.000317,160
cbf_safety_shield,mobile_pick_reapproach,jacobian_mismatch,heldout_camera,0.607014,0.001351,0.562955,0.001440,0.560657,0.000528,0.139019,0.000458,0.119701,0.000340,0.049375,0.000301,0.258956,0.000307,0.069571,0.000325,0.068811,0.000223,0.137004,0.000346,0.134224,0.000317,160
cbf_safety_shield,mobile_pick_reapproach,jacobian_mismatch,heldout_object,0.622498,0.001521,0.588591,0.001606,0.566122,0.000524,0.131441,0.000462,0.116000,0.000371,0.048120,0.000306,0.256862,0.000328,0.067534,0.000318,0.067327,0.000229,0.129921,0.000358,0.128678,0.000313,160
cbf_safety_shield,mobile_pick_reapproach,lighting_shift,clean_deployment,0.677723,0.001326,0.679161,0.001463,0.586900,0.000551,0.107301,0.000460,0.099871,0.000364,0.044557,0.000324,0.249103,0.000314,0.058920,0.000324,0.060167,0.000230,0.107219,0.000358,0.109925,0.000325,160
cbf_safety_shield,mobile_pick_reapproach,lighting_shift,combined_stress,0.619426,0.001348,0.582622,0.001408,0.568425,0.000541,0.136845,0.000448,0.116257,0.000358,0.047476,0.000321,0.256896,0.000321,0.067443,0.000304,0.066635,0.000224,0.132590,0.000357,0.130938,0.000329,160
cbf_safety_shield,mobile_pick_reapproach,lighting_shift,heldout_camera,0.645602,0.001382,0.626060,0.001431,0.577243,0.000546,0.123565,0.000422,0.108957,0.000392,0.046366,0.000316,0.253357,0.000305,0.063563,0.000305,0.063703,0.000235,0.121296,0.000346,0.121615,0.000307,160
cbf_safety_shield,mobile_pick_reapproach,lighting_shift,heldout_object,0.661142,0.001450,0.651985,0.001590,0.581810,0.000538,0.115611,0.000449,0.104184,0.000370,0.045438,0.000323,0.251383,0.000317,0.060915,0.000305,0.062079,0.000227,0.114267,0.000365,0.115733,0.000311,160
cbf_safety_shield,mobile_pick_reapproach,nominal_view,clean_deployment,0.698319,0.001300,0.716370,0.001418,0.598637,0.000532,0.095389,0.000422,0.094597,0.000361,0.042600,0.000307,0.246496,0.000310,0.056125,0.000297,0.058173,0.000219,0.097390,0.000367,0.101408,0.000311,160
cbf_safety_shield,mobile_pick_reapproach,nominal_view,combined_stress,0.651146,0.001467,0.630205,0.001544,0.579478,0.000492,0.125258,0.000444,0.111387,0.000361,0.045714,0.000312,0.254455,0.000301,0.064913,0.000335,0.064049,0.000215,0.123043,0.000349,0.122828,0.000308,160
cbf_safety_shield,mobile_pick_reapproach,nominal_view,heldout_camera,0.673151,0.001359,0.670549,0.001427,0.588038,0.000530,0.111072,0.000431,0.103447,0.000349,0.044112,0.000306,0.250997,0.000317,0.060656,0.000311,0.061345,0.000218,0.110811,0.000360,0.112576,0.000322,160
cbf_safety_shield,mobile_pick_reapproach,nominal_view,heldout_object,0.686781,0.001487,0.693869,0.001596,0.593363,0.000518,0.103851,0.000431,0.099430,0.000359,0.043579,0.000315,0.248716,0.000308,0.058209,0.000307,0.059845,0.000233,0.104595,0.000368,0.107476,0.000327,160
cbf_safety_shield,mobile_pick_reapproach,occlusion_shift,clean_deployment,0.647973,0.001470,0.624527,0.001503,0.571649,0.000517,0.123280,0.000403,0.109016,0.000358,0.050168,0.000308,0.253620,0.000304,0.063552,0.000312,0.066511,0.000224,0.123365,0.000332,0.123695,0.000289,160
cbf_safety_shield,mobile_pick_reapproach,occlusion_shift,combined_stress,0.578167,0.001450,0.515736,0.001562,0.553037,0.000522,0.153138,0.000464,0.125254,0.000360,0.053910,0.000316,0.261569,0.000302,0.072259,0.000310,0.073008,0.000217,0.149398,0.000346,0.145337,0.000324,160
cbf_safety_shield,mobile_pick_reapproach,occlusion_shift,heldout_camera,0.610546,0.001382,0.566624,0.001512,0.562244,0.000546,0.139016,0.000449,0.117312,0.000362,0.052451,0.000325,0.257950,0.000308,0.067893,0.000309,0.070111,0.000216,0.137120,0.000319,0.135179,0.000297,160
cbf_safety_shield,mobile_pick_reapproach,occlusion_shift,heldout_object,0.629201,0.001384,0.595164,0.001484,0.567512,0.000546,0.131687,0.000441,0.113744,0.000339,0.051103,0.000318,0.256124,0.000313,0.065795,0.000305,0.068433,0.000216,0.130517,0.000321,0.129716,0.000298,160
cbf_safety_shield,visual_grasp_centering,camera_extrinsic_drift,clean_deployment,0.689725,0.001450,0.690955,0.001516,0.583601,0.000521,0.110669,0.000449,0.085635,0.000325,0.044077,0.000322,0.250495,0.000302,0.060815,0.000308,0.061777,0.000219,0.106717,0.000355,0.108472,0.000312,160
cbf_safety_shield,visual_grasp_centering,camera_extrinsic_drift,combined_stress,0.633883,0.001377,0.595906,0.001375,0.564520,0.000535,0.140875,0.000423,0.101896,0.000356,0.047542,0.000323,0.258251,0.000319,0.069513,0.000331,0.067993,0.000226,0.132627,0.000344,0.130124,0.000266,160
cbf_safety_shield,visual_grasp_centering,camera_extrinsic_drift,heldout_camera,0.660228,0.001380,0.641104,0.001485,0.573719,0.000555,0.126580,0.000473,0.094366,0.000360,0.045538,0.000275,0.254517,0.000309,0.065013,0.000318,0.065175,0.000231,0.120153,0.000341,0.119633,0.000303,160
cbf_safety_shield,visual_grasp_centering,camera_extrinsic_drift,heldout_object,0.675771,0.001439,0.666711,0.001593,0.578300,0.000529,0.118617,0.000459,0.089845,0.000363,0.044866,0.000329,0.252462,0.000307,0.062971,0.000318,0.063558,0.000229,0.113354,0.000351,0.114059,0.000305,160
cbf_safety_shield,visual_grasp_centering,compound_visual_geometry_shift,clean_deployment,0.631699,0.001484,0.586676,0.001578,0.553838,0.000519,0.142122,0.000441,0.101063,0.000359,0.052646,0.000324,0.258056,0.000311,0.069079,0.000295,0.071555,0.000229,0.135717,0.000368,0.133421,0.000318,160
cbf_safety_shield,visual_grasp_centering,compound_visual_geometry_shift,combined_stress,0.545141,0.001389,0.460315,0.001503,0.534379,0.000539,0.172106,0.000446,0.117452,0.000355,0.057012,0.000332,0.266566,0.000308,0.077651,0.000332,0.077914,0.000227,0.162043,0.000386,0.155494,0.000325,160
cbf_safety_shield,visual_grasp_centering,compound_visual_geometry_shift,heldout_camera,0.586232,0.001407,0.520211,0.001475,0.543880,0.000528,0.158216,0.000440,0.109842,0.000357,0.054828,0.000325,0.262552,0.000324,0.073335,0.000295,0.074719,0.000229,0.149655,0.000366,0.145109,0.000324,160
cbf_safety_shield,visual_grasp_centering,compound_visual_geometry_shift,heldout_object,0.608585,0.001397,0.552572,0.001521,0.548727,0.000537,0.150657,0.000473,0.105824,0.000336,0.053645,0.000323,0.260405,0.000300,0.071219,0.000325,0.073222,0.000211,0.142850,0.000356,0.139530,0.000330,160
cbf_safety_shield,visual_grasp_centering,depth_scale_error,clean_deployment,0.684760,0.001440,0.681320,0.001494,0.580796,0.000522,0.113981,0.000472,0.087583,0.000359,0.044623,0.000293,0.251566,0.000292,0.061557,0.000308,0.062513,0.000227,0.109764,0.000337,0.110941,0.000310,160
cbf_safety_shield,visual_grasp_centering,depth_scale_error,combined_stress,0.624063,0.001560,0.581768,0.001594,0.561718,0.000535,0.143665,0.000450,0.104096,0.000375,0.047870,0.000314,0.259348,0.000323,0.070514,0.000310,0.068928,0.000222,0.135238,0.000363,0.132317,0.000309,160
cbf_safety_shield,visual_grasp_centering,depth_scale_error,heldout_camera,0.652118,0.001447,0.628248,0.001482,0.570782,0.000519,0.129462,0.000464,0.096003,0.000364,0.046448,0.000300,0.255765,0.000315,0.066575,0.000304,0.066159,0.000217,0.123201,0.000351,0.122186,0.000311,160
cbf_safety_shield,visual_grasp_centering,depth_scale_error,heldout_object,0.668456,0.001305,0.654690,0.001412,0.575213,0.000502,0.121897,0.000447,0.091592,0.000362,0.045120,0.000303,0.253999,0.000326,0.063979,0.000325,0.064525,0.000226,0.116455,0.000362,0.116347,0.000319,160
cbf_safety_shield,visual_grasp_centering,fov_escape_risk,clean_deployment,0.652332,0.001362,0.623558,0.001446,0.563882,0.000524,0.131372,0.000428,0.095527,0.000368,0.049197,0.000308,0.255166,0.000295,0.066084,0.000301,0.067588,0.000222,0.125359,0.000356,0.124504,0.000291,160
cbf_safety_shield,visual_grasp_centering,fov_escape_risk,combined_stress,0.577437,0.001418,0.509419,0.001499,0.544582,0.000534,0.161083,0.000448,0.112115,0.000379,0.052964,0.000312,0.263574,0.000303,0.074540,0.000322,0.073941,0.000222,0.151405,0.000379,0.146121,0.000316,160
cbf_safety_shield,visual_grasp_centering,fov_escape_risk,heldout_camera,0.613678,0.001367,0.564497,0.001483,0.553754,0.000524,0.146980,0.000463,0.104280,0.000366,0.050640,0.000333,0.259887,0.000313,0.070551,0.000322,0.070866,0.000223,0.139045,0.000358,0.135562,0.000326,160
cbf_safety_shield,visual_grasp_centering,fov_escape_risk,heldout_object,0.632670,0.001358,0.593028,0.001447,0.558572,0.000541,0.139802,0.000451,0.099745,0.000352,0.050222,0.000313,0.257356,0.000304,0.068422,0.000317,0.069428,0.000221,0.132442,0.000331,0.130494,0.000315,160
cbf_safety_shield,visual_grasp_centering,jacobian_mismatch,clean_deployment,0.663283,0.001424,0.645689,0.001578,0.571666,0.000541,0.123382,0.000455,0.093121,0.000348,0.046604,0.000310,0.254528,0.000320,0.064619,0.000317,0.065596,0.000222,0.118665,0.000376,0.118371,0.000316,160
cbf_safety_shield,visual_grasp_centering,jacobian_mismatch,combined_stress,0.599599,0.001501,0.543152,0.001588,0.552194,0.000539,0.152945,0.000453,0.109384,0.000370,0.049932,0.000310,0.262504,0.000318,0.073427,0.000312,0.071654,0.000221,0.144252,0.000381,0.139655,0.000323,160
cbf_safety_shield,visual_grasp_centering,jacobian_mismatch,heldout_camera,0.629631,0.001556,0.591552,0.001641,0.561460,0.000472,0.138751,0.000451,0.101932,0.000349,0.048537,0.000311,0.258617,0.000310,0.069469,0.000311,0.068735,0.000239,0.132369,0.000365,0.129681,0.000313,160
cbf_safety_shield,visual_grasp_centering,jacobian_mismatch,heldout_object,0.647502,0.001429,0.619488,0.001484,0.566213,0.000514,0.131294,0.000439,0.097849,0.000337,0.047276,0.000338,0.256492,0.000317,0.066917,0.000323,0.067157,0.000231,0.125625,0.000387,0.124013,0.000332,160
cbf_safety_shield,visual_grasp_centering,lighting_shift,clean_deployment,0.700987,0.001543,0.707923,0.001707,0.587421,0.000558,0.107535,0.000460,0.082035,0.000371,0.043485,0.000307,0.249179,0.000328,0.059073,0.000320,0.060265,0.000222,0.102843,0.000336,0.105519,0.000323,160
cbf_safety_shield,visual_grasp_centering,lighting_shift,combined_stress,0.641737,0.001408,0.610351,0.001515,0.568381,0.000518,0.136964,0.000422,0.098518,0.000362,0.046488,0.000323,0.256757,0.000288,0.067376,0.000302,0.066691,0.000226,0.128186,0.000366,0.126508,0.000303,160
cbf_safety_shield,visual_grasp_centering,lighting_shift,heldout_camera,0.669243,0.001314,0.655855,0.001374,0.577593,0.000556,0.123375,0.000465,0.090607,0.000377,0.045131,0.000318,0.253116,0.000315,0.063317,0.000300,0.063581,0.000215,0.116294,0.000347,0.116726,0.000326,160
cbf_safety_shield,visual_grasp_centering,lighting_shift,heldout_object,0.684303,0.001350,0.681074,0.001423,0.582095,0.000549,0.115395,0.000439,0.086039,0.000373,0.044376,0.000327,0.250935,0.000311,0.061145,0.000303,0.062015,0.000210,0.109531,0.000366,0.111063,0.000300,160
cbf_safety_shield,visual_grasp_centering,nominal_view,clean_deployment,0.721650,0.001307,0.745792,0.001394,0.599149,0.000497,0.095031,0.000452,0.076860,0.000373,0.041402,0.000320,0.246119,0.000305,0.056256,0.000314,0.057845,0.000229,0.092535,0.000361,0.096663,0.000307,160
cbf_safety_shield,visual_grasp_centering,nominal_view,combined_stress,0.673135,0.001468,0.658150,0.001586,0.579434,0.000529,0.125105,0.000437,0.093173,0.000376,0.044418,0.000306,0.254025,0.000295,0.064870,0.000288,0.064259,0.000228,0.118375,0.000347,0.117988,0.000318,160
cbf_safety_shield,visual_grasp_centering,nominal_view,heldout_camera,0.696127,0.001482,0.698952,0.001650,0.588571,0.000544,0.111419,0.000439,0.085766,0.000363,0.043267,0.000307,0.250233,0.000339,0.060828,0.000321,0.061352,0.000227,0.106358,0.000357,0.108393,0.000324,160
cbf_safety_shield,visual_grasp_centering,nominal_view,heldout_object,0.707790,0.001491,0.721221,0.001565,0.593422,0.000548,0.103155,0.000413,0.080625,0.000330,0.042412,0.000308,0.248738,0.000298,0.058532,0.000309,0.059543,0.000232,0.099552,0.000336,0.102387,0.000288,160
cbf_safety_shield,visual_grasp_centering,occlusion_shift,clean_deployment,0.669481,0.001363,0.651695,0.001497,0.572259,0.000553,0.123475,0.000450,0.090726,0.000379,0.049530,0.000299,0.253019,0.000310,0.063426,0.000323,0.066625,0.000201,0.118926,0.000357,0.119372,0.000323,160
cbf_safety_shield,visual_grasp_centering,occlusion_shift,combined_stress,0.599981,0.001240,0.543336,0.001300,0.552951,0.000560,0.152988,0.000465,0.107222,0.000389,0.052721,0.000326,0.261231,0.000320,0.072346,0.000315,0.073181,0.000221,0.144477,0.000352,0.140624,0.000327,160
cbf_safety_shield,visual_grasp_centering,occlusion_shift,heldout_camera,0.634187,0.001503,0.595862,0.001593,0.562202,0.000524,0.139340,0.000416,0.099388,0.000338,0.051037,0.000340,0.257480,0.000286,0.067910,0.000316,0.070001,0.000233,0.132501,0.000357,0.130574,0.000321,160
cbf_safety_shield,visual_grasp_centering,occlusion_shift,heldout_object,0.651808,0.001453,0.623564,0.001545,0.566805,0.000515,0.131268,0.000460,0.095611,0.000373,0.050014,0.000314,0.255456,0.000298,0.066034,0.000319,0.068365,0.000222,0.125721,0.000350,0.124937,0.000312,160
classical_ibvs_only,cable_tip_alignment,camera_extrinsic_drift,clean_deployment,0.521242,0.001403,0.483601,0.001449,0.503990,0.000538,0.114683,0.000462,0.140100,0.000356,0.062717,0.000315,0.154720,0.000329,0.083322,0.000310,0.022509,0.000210,0.125790,0.000331,0.137243,0.000289,160
